0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.296277973373204162e+00
7.163339110641017804e+00
9.016333937164738188e+00
1.151089005533179233e+01
1.338053430699759794e+01
1.606211465021730689e+01
1.937205002720986258e+01
2.195959014566436451e+01
2.434439883060535337e+01
2.811530687259153538e+01
3.315895215502526838e+01
0.000000000000000000e+00
