0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.151515151515151381e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.857142857142857650e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.151515151515151381e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.483870967741935942e+00 5.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.483870967741935942e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.296296296296296724e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.296296296296296724e+00 0.000000000000000000e+00 5.862068965517241104e+00 7.083333333333333925e+00 6.071428571428572063e+00 6.296296296296296724e+00 5.862068965517241104e+00 0.000000000000000000e+00 6.071428571428572063e+00 0.000000000000000000e+00 6.799999999999999822e+00 7.391304347826087806e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.296296296296296724e+00 0.000000000000000000e+00 6.538461538461538325e+00 7.727272727272728403e+00 6.538461538461538325e+00 7.083333333333333925e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.071428571428572063e+00 6.538461538461538325e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.666666666666666963e+00 0.000000000000000000e+00 6.538461538461538325e+00 6.071428571428572063e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.799999999999999822e+00 5.666666666666666963e+00 0.000000000000000000e+00 7.083333333333333925e+00
0.000000000000000000e+00 8.947368421052633636e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.947368421052633636e+00 7.727272727272728403e+00 8.095238095238094900e+00 0.000000000000000000e+00 8.500000000000000000e+00 7.083333333333333925e+00 0.000000000000000000e+00 7.083333333333333925e+00 7.083333333333333925e+00 8.500000000000000000e+00 7.083333333333333925e+00 0.000000000000000000e+00 8.947368421052633636e+00 0.000000000000000000e+00 8.095238095238094900e+00 1.062500000000000000e+01 7.083333333333333925e+00 8.095238095238094900e+00 0.000000000000000000e+00 8.500000000000000000e+00 0.000000000000000000e+00 8.947368421052633636e+00 8.095238095238094900e+00 0.000000000000000000e+00 8.500000000000000000e+00 8.947368421052633636e+00 8.947368421052633636e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.727272727272728403e+00 7.727272727272728403e+00 8.095238095238094900e+00 8.947368421052633636e+00 8.500000000000000000e+00 0.000000000000000000e+00 8.947368421052633636e+00 0.000000000000000000e+00 7.727272727272728403e+00 8.095238095238094900e+00 1.000000000000000000e+01 0.000000000000000000e+00 7.391304347826087806e+00 8.500000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.062500000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 8.500000000000000000e+00 1.000000000000000000e+01 0.000000000000000000e+00 1.062500000000000000e+01 8.947368421052633636e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00 9.444444444444444642e+00 0.000000000000000000e+00 1.000000000000000000e+01 9.444444444444444642e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.133333333333333393e+01 1.133333333333333393e+01 1.000000000000000000e+01 1.062500000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 9.444444444444444642e+00 9.444444444444444642e+00 0.000000000000000000e+00 9.444444444444444642e+00 9.444444444444444642e+00 0.000000000000000000e+00 8.500000000000000000e+00 8.095238095238094900e+00 1.062500000000000000e+01 9.444444444444444642e+00 1.062500000000000000e+01 1.062500000000000000e+01 1.000000000000000000e+01 0.000000000000000000e+00 8.947368421052633636e+00 1.000000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+01 9.444444444444444642e+00 9.444444444444444642e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.214285714285714413e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.214285714285714413e+01 1.214285714285714413e+01 1.307692307692307665e+01 1.214285714285714413e+01 1.307692307692307665e+01 1.214285714285714413e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.307692307692307665e+01 0.000000000000000000e+00 1.133333333333333393e+01 1.416666666666666785e+01 1.133333333333333393e+01 1.307692307692307665e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.214285714285714413e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.133333333333333393e+01 1.133333333333333393e+01 0.000000000000000000e+00 1.307692307692307665e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.214285714285714413e+01 0.000000000000000000e+00 1.133333333333333393e+01 1.214285714285714413e+01 1.133333333333333393e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.214285714285714413e+01 0.000000000000000000e+00 1.214285714285714413e+01 0.000000000000000000e+00 1.214285714285714413e+01 1.416666666666666785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.062500000000000000e+01 1.307692307692307665e+01
1.416666666666666785e+01 1.545454545454545681e+01 0.000000000000000000e+00 1.545454545454545681e+01 1.545454545454545681e+01 1.307692307692307665e+01 1.700000000000000000e+01 1.416666666666666785e+01 0.000000000000000000e+00 1.416666666666666785e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.545454545454545681e+01 0.000000000000000000e+00 1.416666666666666785e+01 1.545454545454545681e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.416666666666666785e+01 1.545454545454545681e+01 1.307692307692307665e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.307692307692307665e+01 0.000000000000000000e+00 1.545454545454545681e+01 0.000000000000000000e+00 1.416666666666666785e+01 1.416666666666666785e+01 1.416666666666666785e+01 0.000000000000000000e+00 1.545454545454545681e+01 0.000000000000000000e+00 1.545454545454545681e+01 1.416666666666666785e+01 1.545454545454545681e+01 1.700000000000000000e+01 1.416666666666666785e+01 1.416666666666666785e+01 1.307692307692307665e+01 0.000000000000000000e+00 1.545454545454545681e+01 1.545454545454545681e+01 1.545454545454545681e+01 1.416666666666666785e+01 1.416666666666666785e+01
1.700000000000000000e+01 0.000000000000000000e+00 1.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.700000000000000000e+01 0.000000000000000000e+00 1.700000000000000000e+01 0.000000000000000000e+00 1.700000000000000000e+01 1.700000000000000000e+01 0.000000000000000000e+00 1.888888888888888928e+01 1.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.888888888888888928e+01 1.545454545454545681e+01 0.000000000000000000e+00 1.888888888888888928e+01 0.000000000000000000e+00 1.545454545454545681e+01 1.888888888888888928e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.545454545454545681e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.700000000000000000e+01 1.700000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.545454545454545681e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.888888888888888928e+01 0.000000000000000000e+00 1.888888888888888928e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.888888888888888928e+01 1.888888888888888928e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
